# Exact Riemann solution for problem: 5
# Discretization: zonal
# Domain bounds: [0.00000e+00,1.00000e+00]
# Iterface position: 8.00000e-01
# Gamma: 1.40000e+00
# Left  state [dens,velx,pres]: [1.00000e+00, -1.95974e+01, 1.00000e+03]
# Right state [dens,velx,pres]: [1.00000e+00, -1.95974e+01, 1.00000e-02]
# Time: 1.20000e-02
                x              dens              pres              velx              eint              cspd
  2.425000000e-01   7.859984782e-01   7.138227536e+02  -1.080104122e+01   2.270433001e+03   3.565729211e+01
  2.435000000e-01   7.844688970e-01   7.118787363e+02  -1.073159678e+01   2.268664631e+03   3.564340322e+01
  2.445000000e-01   7.829416981e-01   7.099392588e+02  -1.066215233e+01   2.266896949e+03   3.562951433e+01
  2.455000000e-01   7.814168786e-01   7.080043122e+02  -1.059270789e+01   2.265129957e+03   3.561562545e+01
  2.465000000e-01   7.798944357e-01   7.060738877e+02  -1.052326344e+01   2.263363653e+03   3.560173656e+01
  2.475000000e-01   7.783743667e-01   7.041479764e+02  -1.045381900e+01   2.261598039e+03   3.558784767e+01
  2.485000000e-01   7.768566689e-01   7.022265697e+02  -1.038437455e+01   2.259833113e+03   3.557395878e+01
  2.495000000e-01   7.753413393e-01   7.003096586e+02  -1.031493011e+01   2.258068876e+03   3.556006989e+01
  2.505000000e-01   7.738283753e-01   6.983972345e+02  -1.024548567e+01   2.256305328e+03   3.554618100e+01
  2.515000000e-01   7.723177741e-01   6.964892886e+02  -1.017604122e+01   2.254542469e+03   3.553229211e+01
  2.525000000e-01   7.708095329e-01   6.945858121e+02  -1.010659678e+01   2.252780299e+03   3.551840322e+01
  2.535000000e-01   7.693036490e-01   6.926867962e+02  -1.003715233e+01   2.251018818e+03   3.550451433e+01
  2.545000000e-01   7.678001195e-01   6.907922324e+02  -9.967707888e+00   2.249258026e+03   3.549062545e+01
  2.555000000e-01   7.662989418e-01   6.889021119e+02  -9.898263444e+00   2.247497923e+03   3.547673656e+01
  2.565000000e-01   7.648001130e-01   6.870164260e+02  -9.828818999e+00   2.245738508e+03   3.546284767e+01
  2.575000000e-01   7.633036304e-01   6.851351660e+02  -9.759374555e+00   2.243979783e+03   3.544895878e+01
  2.585000000e-01   7.618094913e-01   6.832583232e+02  -9.689930110e+00   2.242221747e+03   3.543506989e+01
  2.595000000e-01   7.603176928e-01   6.813858891e+02  -9.620485666e+00   2.240464399e+03   3.542118100e+01
  2.605000000e-01   7.588282323e-01   6.795178550e+02  -9.551041221e+00   2.238707741e+03   3.540729211e+01
  2.615000000e-01   7.573411070e-01   6.776542122e+02  -9.481596777e+00   2.236951771e+03   3.539340322e+01
  2.625000000e-01   7.558563142e-01   6.757949522e+02  -9.412152332e+00   2.235196490e+03   3.537951433e+01
  2.635000000e-01   7.543738510e-01   6.739400664e+02  -9.342707888e+00   2.233441898e+03   3.536562545e+01
  2.645000000e-01   7.528937149e-01   6.720895462e+02  -9.273263444e+00   2.231687996e+03   3.535173656e+01
  2.655000000e-01   7.514159029e-01   6.702433830e+02  -9.203818999e+00   2.229934782e+03   3.533784767e+01
  2.665000000e-01   7.499404124e-01   6.684015682e+02  -9.134374555e+00   2.228182257e+03   3.532395878e+01
  2.675000000e-01   7.484672407e-01   6.665640934e+02  -9.064930110e+00   2.226430421e+03   3.531006989e+01
  2.685000000e-01   7.469963849e-01   6.647309500e+02  -8.995485666e+00   2.224679274e+03   3.529618100e+01
  2.695000000e-01   7.455278425e-01   6.629021295e+02  -8.926041221e+00   2.222928815e+03   3.528229211e+01
  2.705000000e-01   7.440616106e-01   6.610776234e+02  -8.856596777e+00   2.221179046e+03   3.526840322e+01
  2.715000000e-01   7.425976865e-01   6.592574233e+02  -8.787152332e+00   2.219429966e+03   3.525451433e+01
  2.725000000e-01   7.411360675e-01   6.574415205e+02  -8.717707888e+00   2.217681575e+03   3.524062545e+01
  2.735000000e-01   7.396767509e-01   6.556299067e+02  -8.648263444e+00   2.215933872e+03   3.522673656e+01
  2.745000000e-01   7.382197340e-01   6.538225735e+02  -8.578818999e+00   2.214186859e+03   3.521284767e+01
  2.755000000e-01   7.367650140e-01   6.520195124e+02  -8.509374555e+00   2.212440534e+03   3.519895878e+01
  2.765000000e-01   7.353125882e-01   6.502207150e+02  -8.439930110e+00   2.210694898e+03   3.518506989e+01
  2.775000000e-01   7.338624539e-01   6.484261728e+02  -8.370485666e+00   2.208949952e+03   3.517118100e+01
  2.785000000e-01   7.324146083e-01   6.466358776e+02  -8.301041221e+00   2.207205694e+03   3.515729211e+01
  2.795000000e-01   7.309690489e-01   6.448498208e+02  -8.231596777e+00   2.205462125e+03   3.514340322e+01
  2.805000000e-01   7.295257728e-01   6.430679942e+02  -8.162152332e+00   2.203719245e+03   3.512951433e+01
  2.815000000e-01   7.280847774e-01   6.412903894e+02  -8.092707888e+00   2.201977054e+03   3.511562545e+01
  2.825000000e-01   7.266460600e-01   6.395169981e+02  -8.023263444e+00   2.200235552e+03   3.510173656e+01
  2.835000000e-01   7.252096178e-01   6.377478118e+02  -7.953818999e+00   2.198494739e+03   3.508784767e+01
  2.845000000e-01   7.237754482e-01   6.359828224e+02  -7.884374555e+00   2.196754615e+03   3.507395878e+01
  2.855000000e-01   7.223435484e-01   6.342220215e+02  -7.814930110e+00   2.195015180e+03   3.506006989e+01
  2.865000000e-01   7.209139159e-01   6.324654009e+02  -7.745485666e+00   2.193276433e+03   3.504618100e+01
  2.875000000e-01   7.194865477e-01   6.307129522e+02  -7.676041221e+00   2.191538376e+03   3.503229211e+01
  2.885000000e-01   7.180614414e-01   6.289646672e+02  -7.606596777e+00   2.189801008e+03   3.501840322e+01
  2.895000000e-01   7.166385941e-01   6.272205376e+02  -7.537152332e+00   2.188064328e+03   3.500451433e+01
  2.905000000e-01   7.152180033e-01   6.254805553e+02  -7.467707888e+00   2.186328338e+03   3.499062545e+01
  2.915000000e-01   7.137996662e-01   6.237447119e+02  -7.398263444e+00   2.184593036e+03   3.497673656e+01
  2.925000000e-01   7.123835801e-01   6.220129994e+02  -7.328818999e+00   2.182858423e+03   3.496284767e+01
  2.935000000e-01   7.109697424e-01   6.202854094e+02  -7.259374555e+00   2.181124499e+03   3.494895878e+01
  2.945000000e-01   7.095581503e-01   6.185619338e+02  -7.189930110e+00   2.179391265e+03   3.493506989e+01
  2.955000000e-01   7.081488013e-01   6.168425645e+02  -7.120485666e+00   2.177658719e+03   3.492118100e+01
  2.965000000e-01   7.067416926e-01   6.151272933e+02  -7.051041221e+00   2.175926862e+03   3.490729211e+01
  2.975000000e-01   7.053368215e-01   6.134161120e+02  -6.981596777e+00   2.174195694e+03   3.489340322e+01
  2.985000000e-01   7.039341854e-01   6.117090125e+02  -6.912152332e+00   2.172465215e+03   3.487951433e+01
  2.995000000e-01   7.025337817e-01   6.100059867e+02  -6.842707888e+00   2.170735424e+03   3.486562545e+01
  3.005000000e-01   7.011356076e-01   6.083070265e+02  -6.773263444e+00   2.169006323e+03   3.485173656e+01
  3.015000000e-01   6.997396605e-01   6.066121238e+02  -6.703818999e+00   2.167277911e+03   3.483784767e+01
  3.025000000e-01   6.983459377e-01   6.049212705e+02  -6.634374555e+00   2.165550188e+03   3.482395878e+01
  3.035000000e-01   6.969544366e-01   6.032344586e+02  -6.564930110e+00   2.163823153e+03   3.481006989e+01
  3.045000000e-01   6.955651545e-01   6.015516800e+02  -6.495485666e+00   2.162096808e+03   3.479618100e+01
  3.055000000e-01   6.941780887e-01   5.998729266e+02  -6.426041221e+00   2.160371151e+03   3.478229211e+01
  3.065000000e-01   6.927932367e-01   5.981981905e+02  -6.356596777e+00   2.158646183e+03   3.476840322e+01
  3.075000000e-01   6.914105957e-01   5.965274636e+02  -6.287152332e+00   2.156921905e+03   3.475451433e+01
  3.085000000e-01   6.900301631e-01   5.948607379e+02  -6.217707888e+00   2.155198315e+03   3.474062545e+01
  3.095000000e-01   6.886519363e-01   5.931980054e+02  -6.148263444e+00   2.153475414e+03   3.472673656e+01
  3.105000000e-01   6.872759126e-01   5.915392582e+02  -6.078818999e+00   2.151753202e+03   3.471284767e+01
  3.115000000e-01   6.859020893e-01   5.898844883e+02  -6.009374555e+00   2.150031679e+03   3.469895878e+01
  3.125000000e-01   6.845304639e-01   5.882336878e+02  -5.939930110e+00   2.148310845e+03   3.468506989e+01
  3.135000000e-01   6.831610337e-01   5.865868486e+02  -5.870485666e+00   2.146590700e+03   3.467118100e+01
  3.145000000e-01   6.817937960e-01   5.849439629e+02  -5.801041221e+00   2.144871244e+03   3.465729211e+01
  3.155000000e-01   6.804287483e-01   5.833050228e+02  -5.731596777e+00   2.143152477e+03   3.464340322e+01
  3.165000000e-01   6.790658878e-01   5.816700204e+02  -5.662152332e+00   2.141434398e+03   3.462951433e+01
  3.175000000e-01   6.777052121e-01   5.800389477e+02  -5.592707888e+00   2.139717009e+03   3.461562545e+01
  3.185000000e-01   6.763467183e-01   5.784117969e+02  -5.523263444e+00   2.138000308e+03   3.460173656e+01
  3.195000000e-01   6.749904040e-01   5.767885602e+02  -5.453818999e+00   2.136284297e+03   3.458784767e+01
  3.205000000e-01   6.736362664e-01   5.751692297e+02  -5.384374555e+00   2.134568974e+03   3.457395878e+01
  3.215000000e-01   6.722843030e-01   5.735537975e+02  -5.314930110e+00   2.132854341e+03   3.456006989e+01
  3.225000000e-01   6.709345112e-01   5.719422559e+02  -5.245485666e+00   2.131140396e+03   3.454618100e+01
  3.235000000e-01   6.695868882e-01   5.703345970e+02  -5.176041221e+00   2.129427140e+03   3.453229211e+01
  3.245000000e-01   6.682414316e-01   5.687308130e+02  -5.106596777e+00   2.127714573e+03   3.451840322e+01
  3.255000000e-01   6.668981387e-01   5.671308962e+02  -5.037152332e+00   2.126002695e+03   3.450451433e+01
  3.265000000e-01   6.655570069e-01   5.655348387e+02  -4.967707888e+00   2.124291506e+03   3.449062545e+01
  3.275000000e-01   6.642180336e-01   5.639426329e+02  -4.898263444e+00   2.122581006e+03   3.447673656e+01
  3.285000000e-01   6.628812161e-01   5.623542708e+02  -4.828818999e+00   2.120871195e+03   3.446284767e+01
  3.295000000e-01   6.615465519e-01   5.607697450e+02  -4.759374555e+00   2.119162073e+03   3.444895878e+01
  3.305000000e-01   6.602140384e-01   5.591890475e+02  -4.689930110e+00   2.117453640e+03   3.443506989e+01
  3.315000000e-01   6.588836729e-01   5.576121706e+02  -4.620485666e+00   2.115745896e+03   3.442118100e+01
  3.325000000e-01   6.575554529e-01   5.560391068e+02  -4.551041221e+00   2.114038840e+03   3.440729211e+01
  3.335000000e-01   6.562293758e-01   5.544698483e+02  -4.481596777e+00   2.112332474e+03   3.439340322e+01
  3.345000000e-01   6.549054390e-01   5.529043874e+02  -4.412152332e+00   2.110626796e+03   3.437951433e+01
  3.355000000e-01   6.535836398e-01   5.513427164e+02  -4.342707888e+00   2.108921808e+03   3.436562545e+01
  3.365000000e-01   6.522639758e-01   5.497848278e+02  -4.273263444e+00   2.107217508e+03   3.435173656e+01
  3.375000000e-01   6.509464442e-01   5.482307139e+02  -4.203818999e+00   2.105513897e+03   3.433784767e+01
  3.385000000e-01   6.496310426e-01   5.466803670e+02  -4.134374555e+00   2.103810975e+03   3.432395878e+01
  3.395000000e-01   6.483177683e-01   5.451337795e+02  -4.064930110e+00   2.102108743e+03   3.431006989e+01
  3.405000000e-01   6.470066188e-01   5.435909439e+02  -3.995485666e+00   2.100407199e+03   3.429618100e+01
  3.415000000e-01   6.456975915e-01   5.420518525e+02  -3.926041221e+00   2.098706344e+03   3.428229211e+01
  3.425000000e-01   6.443906837e-01   5.405164978e+02  -3.856596777e+00   2.097006178e+03   3.426840322e+01
  3.435000000e-01   6.430858930e-01   5.389848722e+02  -3.787152332e+00   2.095306700e+03   3.425451433e+01
  3.445000000e-01   6.417832168e-01   5.374569682e+02  -3.717707888e+00   2.093607912e+03   3.424062545e+01
  3.455000000e-01   6.404826524e-01   5.359327782e+02  -3.648263444e+00   2.091909813e+03   3.422673656e+01
  3.465000000e-01   6.391841973e-01   5.344122948e+02  -3.578818999e+00   2.090212403e+03   3.421284767e+01
  3.475000000e-01   6.378878490e-01   5.328955102e+02  -3.509374555e+00   2.088515681e+03   3.419895878e+01
  3.485000000e-01   6.365936049e-01   5.313824172e+02  -3.439930110e+00   2.086819649e+03   3.418506989e+01
  3.495000000e-01   6.353014624e-01   5.298730082e+02  -3.370485666e+00   2.085124305e+03   3.417118100e+01
  3.505000000e-01   6.340114189e-01   5.283672757e+02  -3.301041221e+00   2.083429651e+03   3.415729211e+01
  3.515000000e-01   6.327234720e-01   5.268652122e+02  -3.231596777e+00   2.081735685e+03   3.414340322e+01
  3.525000000e-01   6.314376190e-01   5.253668103e+02  -3.162152332e+00   2.080042408e+03   3.412951433e+01
  3.535000000e-01   6.301538574e-01   5.238720626e+02  -3.092707888e+00   2.078349821e+03   3.411562545e+01
  3.545000000e-01   6.288721846e-01   5.223809616e+02  -3.023263444e+00   2.076657922e+03   3.410173656e+01
  3.555000000e-01   6.275925982e-01   5.208934999e+02  -2.953818999e+00   2.074966712e+03   3.408784767e+01
  3.565000000e-01   6.263150954e-01   5.194096701e+02  -2.884374555e+00   2.073276191e+03   3.407395878e+01
  3.575000000e-01   6.250396739e-01   5.179294648e+02  -2.814930110e+00   2.071586359e+03   3.406006989e+01
  3.585000000e-01   6.237663310e-01   5.164528767e+02  -2.745485666e+00   2.069897216e+03   3.404618100e+01
  3.595000000e-01   6.224950642e-01   5.149798983e+02  -2.676041221e+00   2.068208761e+03   3.403229211e+01
  3.605000000e-01   6.212258710e-01   5.135105223e+02  -2.606596777e+00   2.066520996e+03   3.401840322e+01
  3.615000000e-01   6.199587488e-01   5.120447414e+02  -2.537152332e+00   2.064833920e+03   3.400451433e+01
  3.625000000e-01   6.186936951e-01   5.105825482e+02  -2.467707888e+00   2.063147532e+03   3.399062545e+01
  3.635000000e-01   6.174307074e-01   5.091239354e+02  -2.398263444e+00   2.061461834e+03   3.397673656e+01
  3.645000000e-01   6.161697831e-01   5.076688957e+02  -2.328818999e+00   2.059776824e+03   3.396284767e+01
  3.655000000e-01   6.149109197e-01   5.062174218e+02  -2.259374555e+00   2.058092504e+03   3.394895878e+01
  3.665000000e-01   6.136541147e-01   5.047695064e+02  -2.189930110e+00   2.056408872e+03   3.393506989e+01
  3.675000000e-01   6.123993656e-01   5.033251422e+02  -2.120485666e+00   2.054725929e+03   3.392118100e+01
  3.685000000e-01   6.111466697e-01   5.018843221e+02  -2.051041221e+00   2.053043676e+03   3.390729211e+01
  3.695000000e-01   6.098960247e-01   5.004470386e+02  -1.981596777e+00   2.051362111e+03   3.389340322e+01
  3.705000000e-01   6.086474279e-01   4.990132847e+02  -1.912152332e+00   2.049681235e+03   3.387951433e+01
  3.715000000e-01   6.074008769e-01   4.975830530e+02  -1.842707888e+00   2.048001048e+03   3.386562545e+01
  3.725000000e-01   6.061563692e-01   4.961563363e+02  -1.773263444e+00   2.046321550e+03   3.385173656e+01
  3.735000000e-01   6.049139022e-01   4.947331276e+02  -1.703818999e+00   2.044642741e+03   3.383784767e+01
  3.745000000e-01   6.036734735e-01   4.933134194e+02  -1.634374555e+00   2.042964620e+03   3.382395878e+01
  3.755000000e-01   6.024350804e-01   4.918972048e+02  -1.564930110e+00   2.041287189e+03   3.381006989e+01
  3.765000000e-01   6.011987206e-01   4.904844765e+02  -1.495485666e+00   2.039610447e+03   3.379618100e+01
  3.775000000e-01   5.999643915e-01   4.890752273e+02  -1.426041221e+00   2.037934393e+03   3.378229211e+01
  3.785000000e-01   5.987320906e-01   4.876694502e+02  -1.356596777e+00   2.036259029e+03   3.376840322e+01
  3.795000000e-01   5.975018154e-01   4.862671379e+02  -1.287152332e+00   2.034584353e+03   3.375451433e+01
  3.805000000e-01   5.962735634e-01   4.848682834e+02  -1.217707888e+00   2.032910367e+03   3.374062545e+01
  3.815000000e-01   5.950473321e-01   4.834728796e+02  -1.148263444e+00   2.031237069e+03   3.372673656e+01
  3.825000000e-01   5.938231190e-01   4.820809193e+02  -1.078818999e+00   2.029564460e+03   3.371284767e+01
  3.835000000e-01   5.926009217e-01   4.806923955e+02  -1.009374555e+00   2.027892541e+03   3.369895878e+01
  3.845000000e-01   5.913807376e-01   4.793073011e+02  -9.399301102e-01   2.026221310e+03   3.368506989e+01
  3.855000000e-01   5.901625642e-01   4.779256290e+02  -8.704856658e-01   2.024550768e+03   3.367118100e+01
  3.865000000e-01   5.889463992e-01   4.765473723e+02  -8.010412213e-01   2.022880915e+03   3.365729211e+01
  3.875000000e-01   5.877322398e-01   4.751725238e+02  -7.315967769e-01   2.021211751e+03   3.364340322e+01
  3.885000000e-01   5.865200838e-01   4.738010765e+02  -6.621523324e-01   2.019543276e+03   3.362951433e+01
  3.895000000e-01   5.853099286e-01   4.724330234e+02  -5.927078880e-01   2.017875489e+03   3.361562545e+01
  3.905000000e-01   5.841017717e-01   4.710683576e+02  -5.232634436e-01   2.016208392e+03   3.360173656e+01
  3.915000000e-01   5.828956107e-01   4.697070720e+02  -4.538189991e-01   2.014541984e+03   3.358784767e+01
  3.925000000e-01   5.816914431e-01   4.683491596e+02  -3.843745547e-01   2.012876264e+03   3.357395878e+01
  3.935000000e-01   5.804892664e-01   4.669946135e+02  -3.149301102e-01   2.011211234e+03   3.356006989e+01
  3.945000000e-01   5.792890781e-01   4.656434267e+02  -2.454856658e-01   2.009546892e+03   3.354618100e+01
  3.955000000e-01   5.780908758e-01   4.642955922e+02  -1.760412213e-01   2.007883240e+03   3.353229211e+01
  3.965000000e-01   5.768946570e-01   4.629511032e+02  -1.065967769e-01   2.006220276e+03   3.351840322e+01
  3.975000000e-01   5.757004193e-01   4.616099527e+02  -3.715233244e-02   2.004558001e+03   3.350451433e+01
  3.985000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  3.995000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.005000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.015000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.025000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.035000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.045000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.055000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.065000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.075000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.085000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.095000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.105000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.115000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.125000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.135000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.145000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.155000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.165000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.175000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.185000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.195000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.205000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.215000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.225000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.235000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.245000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.255000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.265000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.275000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.285000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.295000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.305000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.315000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.325000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.335000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.345000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.355000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.365000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.375000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.385000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.395000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.405000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.415000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.425000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.435000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.445000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.455000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.465000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.475000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.485000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.495000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.505000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.515000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.525000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.535000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.545000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.555000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.565000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.575000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.585000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.595000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.605000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.615000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.625000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.635000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.645000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.655000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.665000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.675000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.685000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.695000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.705000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.715000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.725000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.735000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.745000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.755000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.765000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.775000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.785000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.795000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.805000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.815000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.825000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.835000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.845000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.855000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.865000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.875000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.885000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
  4.895000000e-01   5.750622985e-01   4.608937875e+02   1.389610345e-06   2.003668945e+03   3.349708359e+01
